[train: 1, 232 / 312] FPS: 6.4 (7.4)  ,  DataTime: 4.498 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.011  ,  Loss/total: 1.13428  ,  Loss/giou: 0.70977  ,  Loss/l1: 0.10685  ,  Loss/location: 1.19710  ,  Loss/distill_logits: -2.01661  ,  IoU: 0.40359  ,  IoU_teacher: 0.74517
[train: 1, 236 / 312] FPS: 6.4 (6.8)  ,  DataTime: 4.496 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.008  ,  Loss/total: 1.12044  ,  Loss/giou: 0.70686  ,  Loss/l1: 0.10620  ,  Loss/location: 1.19203  ,  Loss/distill_logits: -2.01632  ,  IoU: 0.40572  ,  IoU_teacher: 0.74515
[train: 1, 240 / 312] FPS: 6.4 (6.5)  ,  DataTime: 4.492 (0.062)  ,  ForwardTime: 0.450  ,  TotalTime: 5.004  ,  Loss/total: 1.11536  ,  Loss/giou: 0.70600  ,  Loss/l1: 0.10595  ,  Loss/location: 1.19016  ,  Loss/distill_logits: -2.01654  ,  IoU: 0.40649  ,  IoU_teacher: 0.74480
[train: 1, 244 / 312] FPS: 6.4 (6.4)  ,  DataTime: 4.491 (0.062)  ,  ForwardTime: 0.450  ,  TotalTime: 5.003  ,  Loss/total: 1.10114  ,  Loss/giou: 0.70318  ,  Loss/l1: 0.10532  ,  Loss/location: 1.18557  ,  Loss/distill_logits: -2.01740  ,  IoU: 0.40853  ,  IoU_teacher: 0.74458
[train: 1, 248 / 312] FPS: 6.4 (5.4)  ,  DataTime: 4.495 (0.062)  ,  ForwardTime: 0.450  ,  TotalTime: 5.007  ,  Loss/total: 1.09393  ,  Loss/giou: 0.70181  ,  Loss/l1: 0.10498  ,  Loss/location: 1.18251  ,  Loss/distill_logits: -2.01713  ,  IoU: 0.40943  ,  IoU_teacher: 0.74459
[train: 1, 252 / 312] FPS: 6.4 (6.3)  ,  DataTime: 4.498 (0.062)  ,  ForwardTime: 0.450  ,  TotalTime: 5.010  ,  Loss/total: 1.08641  ,  Loss/giou: 0.70040  ,  Loss/l1: 0.10460  ,  Loss/location: 1.17935  ,  Loss/distill_logits: -2.01675  ,  IoU: 0.41045  ,  IoU_teacher: 0.74460
[train: 1, 256 / 312] FPS: 6.4 (6.8)  ,  DataTime: 4.495 (0.062)  ,  ForwardTime: 0.450  ,  TotalTime: 5.007  ,  Loss/total: 1.06939  ,  Loss/giou: 0.69661  ,  Loss/l1: 0.10375  ,  Loss/location: 1.17377  ,  Loss/distill_logits: -2.01635  ,  IoU: 0.41308  ,  IoU_teacher: 0.74461
[train: 1, 260 / 312] FPS: 6.4 (6.0)  ,  DataTime: 4.494 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.007  ,  Loss/total: 1.06222  ,  Loss/giou: 0.69536  ,  Loss/l1: 0.10348  ,  Loss/location: 1.17046  ,  Loss/distill_logits: -2.01636  ,  IoU: 0.41420  ,  IoU_teacher: 0.74482
[train: 1, 264 / 312] FPS: 6.4 (7.2)  ,  DataTime: 4.491 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.004  ,  Loss/total: 1.04815  ,  Loss/giou: 0.69224  ,  Loss/l1: 0.10279  ,  Loss/location: 1.16604  ,  Loss/distill_logits: -2.01632  ,  IoU: 0.41643  ,  IoU_teacher: 0.74499
[train: 1, 268 / 312] FPS: 6.4 (6.7)  ,  DataTime: 4.488 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.000  ,  Loss/total: 1.03455  ,  Loss/giou: 0.68960  ,  Loss/l1: 0.10222  ,  Loss/location: 1.16138  ,  Loss/distill_logits: -2.01712  ,  IoU: 0.41837  ,  IoU_teacher: 0.74457
